id,lat,lon,app_date
NY000000000056107941,40.668138,-73.933364,20161014
NY000000000056109104,40.672575,-73.929888,20161014
NY000000000056089117,40.670469,-73.95372,20161014
NY000000000056108650,40.677415,-73.950101,20161014
NY000000000056071603,40.674042,-73.938458,20161014
NY000000000056102911,40.677353,-73.948703,20161014
NY000000000056120512,40.669627,-73.937314,20161014
NY000000000056089057,40.677239,-73.938531,20161014
NY000000000056084099,40.679825,-73.9632363,20161014
NY000000000056144451,40.6738914,-73.9191774,20161014
NY000000000056123149,40.6754959,-73.9428527,20161014
NY000000000056141046,40.6805029,-73.9624327,20161014
NY000000000056058550,40.676218,-73.947784,20161013
NY000000000056053666,40.671444,-73.932836,20161013
NY000000000056058372,40.67293,-73.958944,20161013
NY000000000055991257,40.672688,-73.933158,20161013
NY000000000056050623,40.675051,-73.955201,20161013
NY000000000050612839,40.678282,-73.951699,20161013
NY000000000056113657,40.672583,-73.954695,20161013
NY000000000056043728,40.664111,-73.939013,20161013
NY000000000055987095,40.6758722,-73.961457,20161013
NY000000000055987101,40.6763928,-73.9510672,20161012
NY000000000055971279,40.676702,-73.946605,20161011
NY000000000050595037,40.668144,-73.958564,20161011
NY000000000055950239,40.669926,-73.958426,20161011
NY000000000056005330,40.668577,-73.948155,20161011
NY000000000056002578,40.667524,-73.930275,20161011
NY000000000055964748,40.675314,-73.965486,20161011
NY000000000056002119,40.6727401,-73.9477843,20161011
NY000000000055968431,40.679687,-73.9626049,20161011
NY000000000055969968,40.67942,-73.95938,20161011
NY000000000050220166,40.671465,-73.959508,20161010
NY000000000055981216,40.671308,-73.949615,20161010
NY000000000053374932,40.672732,-73.942159,20161009
NY000000000053325031,40.678097,-73.9586904,20161009
NY000000000055910874,40.672367,-73.952482,20161007
NY000000000056116986,40.668084,-73.957979,20161007
NY000000000055920327,40.677832,-73.948258,20161007
NY000000000055906596,40.6760486,-73.9628345,20161006
NY000000000055907504,40.6753437,-73.9612733,20161006
NY000000000055907768,40.67371,-73.91922,20161006
NY000000000055902280,40.672367,-73.952482,20161005
NY000000000055903890,40.67587,-73.965659,20161005
NY000000000052684678,40.677566,-73.95834,20161005
NY000000000055889765,40.672315,-73.939442,20161004
NY000000000055898719,40.674751,-73.956757,20161004
NY000000000055956834,40.676918,-73.955024,20161004
NY000000000055943689,40.670996,-73.93403,20161003
NY000000000055892446,40.675781,-73.940506,20161003
NY000000000056123151,40.676255,-73.958507,20160930
NY000000000055955974,40.67349,-73.960803,20160930
NY000000000055936268,40.670192,-73.934627,20160930
NY000000000055946279,40.671472,-73.951043,20160930
NY000000000037082959,40.6705316,-73.9497819,20160930
NY000000000055878659,40.6676263,-73.9583575,20160930
NY000000000055874723,40.673574,-73.956758,20160929
NY000000000055878501,40.671415,-73.953547,20160929
NY000000000055873999,40.674785,-73.958377,20160929
NY000000000055864756,40.672411,-73.950907,20160928
NY000000000055821837,40.664611,-73.957763,20160927
NY000000000055894605,40.668557,-73.935087,20160927
NY000000000055858956,40.673796,-73.955889,20160927
NY000000000053824361,40.675711,-73.932205,20160927
NY000000000055857076,40.671318,-73.941252,20160927
NY000000000050985427,40.6805075,-73.9640284,20160927
NY000000000055837559,40.668884,-73.940741,20160927
NY000000000055860619,40.6687579,-73.943668,20160927
NY000000000055861275,40.6662344,-73.9612848,20160927
NY000000000055835533,40.671125,-73.956772,20160926
NY000000000055829390,40.6783904,-73.9537274,20160924
NY000000000055788694,40.668718,-73.933448,20160923
NY000000000055802860,40.675387,-73.966267,20160923
NY000000000055802570,40.669767,-73.940414,20160923
NY000000000055768576,40.6767086,-73.950285,20160923
NY000000000055784358,40.6785277,-73.9652567,20160923
NY000000000055764652,40.667791,-73.961045,20160922
NY000000000055765958,40.6756205,-73.9602975,20160922
NY000000000051649842,40.668394,-73.952009,20160920
NY000000000054654068,40.6724342,-73.9351784,20160919
NY000000000055752600,40.668557,-73.935087,20160917
NY000000000054423404,40.67049,-73.959953,20160916
NY000000000052192988,40.667676,-73.94771,20160914
NY000000000055744193,40.669818,-73.935936,20160914
NY000000000055751384,40.6777689,-73.9440187,20160914
NY000000000051845347,40.67377,-73.955981,20160913
NY000000000055744267,40.672313,-73.955746,20160913
NY000000000053122301,40.676668,-73.950537,20160913
NY000000000055742101,40.67377,-73.955981,20160909
NY000000000055765598,40.671328,-73.95613,20160907
NY000000000052081514,40.6737437,-73.9522619,20160907
NY000000000051461466,40.6778435,-73.9635003,20160907
NY000000000050131331,40.675803,-73.938485,20160906
NY000000000055745968,40.669224,-73.947154,20160906
NY000000000055709212,40.676697,-73.94124,20160902
NY000000000055468230,40.676289,-73.920571,20160902
NY000000000055706952,40.669636,-73.925156,20160901
NY000000000055706655,40.67732,-73.948198,20160829
NY000000000055756845,40.6765603,-73.9463819,20160829
NY000000000055703110,40.672195,-73.923663,20160828
NY000000000055708512,40.673563,-73.948818,20160824
NY000000000055685701,40.67599,-73.962346,20160823
NY000000000055682950,40.677837,-73.961369,20160821
NY000000000055683058,40.6672902,-73.957122,20160819
NY000000000055671558,40.667411,-73.934708,20160818
NY000000000055681398,40.673061,-73.93992,20160818
NY000000000055671574,40.6649986,-73.9583001,20160818
NY000000000055683950,40.676439,-73.9461029,20160818
NY000000000055671305,40.671016,-73.934719,20160816
NY000000000055659686,40.675176,-73.952618,20160815
NY000000000055656327,40.672058,-73.954948,20160812
NY000000000055654571,40.677254,-73.936189,20160812
NY000000000055650555,40.672411,-73.950907,20160810
NY000000000055647016,40.675412,-73.9616177,20160809
NY000000000055628394,40.67703,-73.9422,20160808
NY000000000055644267,40.667784,-73.956417,20160802
NY000000000055649385,40.675138,-73.927403,20160801
NY000000000055656895,40.67556,-73.955522,20160801
NY000000000055648448,40.6769274,-73.9549479,20160801
NY000000000055629639,40.67799,-73.952572,20160728
NY000000000055607282,40.672828,-73.956871,20160728
NY000000000055613388,40.679567,-73.9604009,20160728
NY000000000052502343,40.6777243,-73.9224684,20160725
NY000000000055637943,40.678123,-73.959442,20160722
NY000000000055625472,40.669079,-73.922067,20160721
NY000000000055603911,40.677617,-73.958512,20160720
NY000000000055575955,40.670652,-73.952262,20160711
NY000000000055579456,40.671471,-73.951433,20160706
NY000000000055566362,40.665659,-73.957786,20160627
NY000000000055570000,40.6695504,-73.9298511,20160624
NY000000000055544534,40.669079,-73.922067,20160622
NY000000000055559777,40.6692026,-73.9269038,20160617
NY000000000055559689,40.672746,-73.942802,20160616
NY000000000055522802,40.667172,-73.929162,20160614
NY000000000055538137,40.676428,-73.923146,20160613
NY000000000055520333,40.671068,-73.934536,20160610
NY000000000055520068,40.675398,-73.939024,20160610
NY000000000055513652,40.671157,-73.929599,20160606
NY000000000055491983,40.678391,-73.979073,20160602
NY000000000055509986,40.66584,-73.95113,20160601
NY000000000055497570,40.674668,-73.952168,20160601
NY000000000055352170,40.6755685,-73.9216562,20160601
NY000000000055488086,40.6733584,-73.9684479,20160530
NY000000000055507575,40.6774452,-73.9416078,20160525
NY000000000055492777,40.6741278,-73.9576802,20160524
NY000000000055507529,40.669158,-73.945326,20160520
NY000000000055491368,40.667768,-73.933617,20160517
NY000000000055441387,40.670887,-73.948156,20160513
NY000000000055472337,40.666089,-73.951173,20160512
NY000000000055479953,40.673409,-73.930356,20160511
NY000000000055510964,40.669517,-73.923376,20160510
NY000000000055501000,40.665028,-73.932285,20160506
NY000000000055432852,40.665629,-73.94411,20160506
NY000000000055460371,40.6672902,-73.957122,20160504
NY000000000050180670,40.668136,-73.958346,20160502
NY000000000055502438,40.672386,-73.950528,20160423
NY000000000055488645,40.669926,-73.958426,20160422
NY000000000055455702,40.676661,-73.960237,20160422
NY000000000055453052,40.6733584,-73.9684479,20160422
NY000000000055480358,40.673835,-73.94619,20160421
NY000000000055493166,40.6775002,-73.9580091,20160420
NY000000000055531614,40.667968,-73.95295,20160419
NY000000000055546040,40.671849,-73.957347,20160419
NY000000000021673889,40.673108,-73.957691,20160419
NY000000000055513113,40.676736,-73.942733,20160419
NY000000000055498431,40.665079,-73.93387,20160415
NY000000000036472790,40.665923,-73.9400304,20160414
NY000000000055439237,40.670416,-73.932538,20160413
NY000000000055426555,40.672968,-73.957405,20160411
NY000000000055378424,40.667709,-73.961055,20160408
NY000000000055372878,40.671873,-73.9347651,20160406
NY000000000055481080,40.672656,-73.930494,20160405
NY000000000055445420,40.6731147,-73.9532719,20160404
NY000000000055408691,40.670518,-73.950568,20160401
NY000000000052916009,40.671123,-73.953447,20160401
NY000000000055369317,40.672434,-73.943783,20160401
NY000000000050754788,40.665631,-73.951871,20160330
NY000000000010110034,40.67688,-73.945611,20160330
NY000000000055352038,40.6766858,-73.955998,20160330
NY000000000055364688,40.6662344,-73.9612848,20160330
NY000000000055351177,40.67571,-73.958346,20160329
NY000000000055349314,40.671471,-73.951433,20160329
NY000000000055346877,40.673948,-73.929254,20160329
NY000000000055351996,40.679882,-73.942986,20160329
NY000000000055351267,40.676298,-73.949655,20160328
NY000000000055341158,40.665721,-73.951217,20160328
NY000000000055350986,40.676193,-73.955853,20160328
NY000000000051039262,40.673868,-73.954256,20160328
NY000000000055350015,40.670132,-73.957313,20160328
NY000000000055328980,40.676988,-73.947779,20160328
NY000000000055348539,40.677046,-73.949196,20160328
NY000000000055348679,40.6749614,-73.9574276,20160328
NY000000000055351962,40.67683,-73.957345,20160328
NY000000000054256505,40.6710342,-73.9250748,20160328
NY000000000055341238,40.67007,-73.927394,20160326
NY000000000055341906,40.6732953,-73.9350521,20160326
NY000000000055332239,40.668884,-73.940741,20160326
NY000000000055339771,40.670887,-73.931642,20160325
NY000000000055336036,40.664858,-73.929874,20160325
NY000000000055330716,40.668072,-73.932159,20160325
NY000000000055304797,40.674914,-73.939702,20160325
NY000000000055343939,40.671123,-73.953447,20160325
NY000000000055344968,40.667905,-73.952376,20160325
NY000000000055341658,40.672056,-73.957761,20160325
NY000000000055345906,40.672177,-73.95721,20160325
NY000000000055327480,40.676757,-73.943467,20160325
NY000000000055338090,40.6758433,-73.9566269,20160325
NY000000000055344890,40.665071,-73.9547987,20160325
NY000000000055337875,40.679567,-73.9604009,20160325
NY000000000055336244,40.6786488,-73.9550283,20160325
NY000000000055330532,40.674334,-73.945947,20160324
NY000000000052265661,40.669926,-73.958426,20160324
NY000000000054330763,40.671562,-73.95295,20160324
NY000000000055386709,40.672927,-73.946015,20160324
NY000000000050004734,40.67556,-73.951986,20160324
NY000000000052844095,40.675517,-73.952572,20160324
NY000000000055329574,40.671432,-73.959104,20160324
NY000000000051523450,40.674563,-73.956432,20160324
NY000000000055344039,40.671253,-73.92302,20160324
NY000000000055312803,40.6694832,-73.9293115,20160324
NY000000000055322115,40.6668244,-73.9321474,20160324
NY000000000053871722,40.6673789,-73.95726,20160324
NY000000000051025107,40.676401,-73.922648,20160324
NY000000000054554570,40.671928,-73.952537,20160323
NY000000000055274212,40.67149,-73.951819,20160323
NY000000000055320290,40.678092,-73.952675,20160323
NY000000000055321029,40.672743,-73.942043,20160323
NY000000000055313257,40.672434,-73.943783,20160323
NY000000000055281600,40.6731147,-73.9532719,20160323
NY000000000055316793,40.665631,-73.951871,20160322
NY000000000055270608,40.673468,-73.946246,20160322
NY000000000055291560,40.6664469,-73.9557637,20160322
NY000000000055292043,40.6672879,-73.9553899,20160322
NY000000000055325738,40.676678,-73.953917,20160322
NY000000000055303266,40.676534,-73.947979,20160321
NY000000000052848323,40.670623,-73.927844,20160321
NY000000000055320091,40.672212,-73.931378,20160321
NY000000000055246690,40.675883,-73.951532,20160321
NY000000000055252784,40.675883,-73.951532,20160321
NY000000000055285069,40.665197,-73.952121,20160321
NY000000000055314441,40.670775,-73.9390946,20160321
NY000000000055262554,40.6776355,-73.9633281,20160321
NY000000000055265629,40.668102,-73.949196,20160320
NY000000000055260377,40.6708096,-73.9405975,20160319
NY000000000055271073,40.672635,-73.961859,20160318
NY000000000052573923,40.671434,-73.934398,20160318
NY000000000055280712,40.674262,-73.956107,20160318
NY000000000055245740,40.669027,-73.953674,20160318
NY000000000055263059,40.676988,-73.947779,20160318
NY000000000055269174,40.6767984,-73.9500731,20160318
NY000000000055273037,40.678085,-73.9591496,20160318
NY000000000055233839,40.676649,-73.942056,20160317
NY000000000020783053,40.668251,-73.961606,20160317
NY000000000055236450,40.677566,-73.95834,20160317
NY000000000055245304,40.672337,-73.950482,20160316
NY000000000055243129,40.671203,-73.930196,20160316
NY000000000055238936,40.667483,-73.935213,20160316
NY000000000010167562,40.6757268,-73.9568016,20160316
NY000000000052997265,40.671562,-73.95295,20160315
NY000000000051096251,40.675496,-73.952354,20160315
NY000000000055230678,40.673802,-73.930873,20160315
NY000000000055231393,40.665719,-73.928864,20160314
NY000000000055232264,40.673313,-73.956027,20160314
NY000000000055237218,40.6688654,-73.9410567,20160314
NY000000000055227615,40.67349,-73.960803,20160311
NY000000000055225393,40.667739,-73.939794,20160311
NY000000000055225425,40.679756,-73.942758,20160311
NY000000000055208655,40.67172,-73.960291,20160310
NY000000000055200883,40.669905,-73.923665,20160309
NY000000000055202012,40.672793,-73.943696,20160309
NY000000000052976944,40.671562,-73.95295,20160308
NY000000000055200049,40.6655165,-73.9562337,20160308
NY000000000055188356,40.675803,-73.938485,20160304
NY000000000055181130,40.668895,-73.957395,20160303
NY000000000055180445,40.6673589,-73.9566261,20160303
NY000000000055209892,40.676288,-73.947463,20160302
NY000000000055190795,40.667221,-73.939484,20160302
NY000000000055180715,40.675412,-73.9616177,20160302
NY000000000055171023,40.675593,-73.957519,20160301
NY000000000055176616,40.673419,-73.960849,20160301
NY000000000055183670,40.669337,-73.958231,20160301
NY000000000055173036,40.675363,-73.963872,20160227
NY000000000055171032,40.673101,-73.923169,20160225
NY000000000055162363,40.673959,-73.956585,20160223
NY000000000055172627,40.6751148,-73.942067,20160223
NY000000000055162057,40.66837,-73.951337,20160222
NY000000000055159282,40.663916,-73.937519,20160222
NY000000000055151753,40.676262,-73.936281,20160222
NY000000000055172676,40.677259,-73.947385,20160219
NY000000000055152027,40.671562,-73.95295,20160217
NY000000000055148370,40.67308,-73.932661,20160217
NY000000000055158661,40.667194,-73.938749,20160217
NY000000000055135764,40.6694937,-73.9531211,20160216
NY000000000055136307,40.675922,-73.957933,20160212
NY000000000055141814,40.670978,-73.949887,20160212
NY000000000055149283,40.670158,-73.957765,20160210
NY000000000055127314,40.676516,-73.938938,20160210
NY000000000055127820,40.664611,-73.957763,20160205
NY000000000055114597,40.66557,-73.948588,20160204
NY000000000055114505,40.674163,-73.958218,20160202
NY000000000055114725,40.6744606,-73.9591381,20160202
NY000000000055118421,40.6752236,-73.9302759,20160201
NY000000000055110429,40.673468,-73.946901,20160129
NY000000000055121001,40.67732,-73.948198,20160129
NY000000000055107060,40.673229,-73.95115,20160127
NY000000000055102478,40.6747436,-73.9580705,20160126
NY000000000055100012,40.6731664,-73.9533637,20160125
NY000000000055102556,40.6732133,-73.9509758,20160122
NY000000000055094114,40.6726753,-73.9363303,20160122
NY000000000055098049,40.6671963,-73.9550217,20160120
NY000000000055088384,40.6779732,-73.9545576,20160113
NY000000000055085900,40.677364,-73.941172,20160112
NY000000000055084123,40.676741,-73.937475,20160112
NY000000000055072597,40.676685,-73.9508929,20160105
NY000000000055062563,40.66857,-73.958002,20151231
NY000000000055073868,40.667483,-73.935213,20151229
NY000000000055073633,40.67394,-73.948611,20151229
NY000000000055065129,40.665479,-73.957513,20151224
NY000000000055057984,40.673101,-73.923169,20151223
NY000000000055054558,40.6726843,-73.9505166,20151218
NY000000000055054716,40.6747251,-73.9295832,20151217
NY000000000055058058,40.6719271,-73.9359589,20151215
NY000000000052405946,40.671678,-73.939093,20151214
NY000000000040116685,40.676272,-73.95447,20151210
NY000000000055044025,40.671417,-73.922537,20151209
NY000000000055050246,40.6763898,-73.951182,20151207
NY000000000055034569,40.677254,-73.936189,20151202
NY000000000052005988,40.6802721,-73.9665194,20151202
NY000000000055044137,40.67749,-73.949976,20151201
NY000000000055047882,40.677537,-73.952416,20151201
NY000000000055047296,40.667167,-73.937054,20151201
NY000000000055027313,40.67218,-73.948184,20151124
NY000000000055032933,40.6765656,-73.9329166,20151124
NY000000000055017784,40.668445,-73.952683,20151118
NY000000000055020227,40.671437,-73.955063,20151117
NY000000000055018063,40.6737724,-73.9570832,20151117
NY000000000055009002,40.676175,-73.960476,20151112
NY000000000055008348,40.66721,-73.940248,20151111
NY000000000055015140,40.664777,-73.935684,20151110
NY000000000055007035,40.666473,-73.950561,20151109
NY000000000055003488,40.669079,-73.922067,20151103
NY000000000055000323,40.6760687,-73.944018,20151103
NY000000000054995264,40.673468,-73.946246,20151027
NY000000000054990920,40.67197,-73.931034,20151022
NY000000000054990964,40.67394,-73.948611,20151022
NY000000000054988159,40.673596,-73.949656,20151022
NY000000000055028637,40.67556,-73.951986,20151019
NY000000000051058269,40.670934,-73.957164,20151016
NY000000000054986865,40.668499,-73.950976,20151016
NY000000000054974648,40.665281,-73.953384,20151014
NY000000000054975056,40.665288,-73.953134,20151014
NY000000000054974940,40.675079,-73.945422,20151013
NY000000000054976818,40.67394,-73.948611,20151013
NY000000000054970651,40.675463,-73.942921,20151011
NY000000000054965492,40.675395,-73.923411,20151009
NY000000000054974658,40.670044,-73.936568,20151009
NY000000000054965413,40.6749439,-73.9565861,20151009
NY000000000054972646,40.676287,-73.963198,20151009
NY000000000054964699,40.676272,-73.948656,20151008
NY000000000054966429,40.613767,-74.006586,20151008
NY000000000054974288,40.677353,-73.948703,20151008
NY000000000054957080,40.671792,-73.948588,20151008
NY000000000054966830,40.669455,-73.95403,20151007
NY000000000052685104,40.6754494,-73.9618128,20151007
NY000000000054945861,40.671939,-73.958323,20150930
NY000000000054947315,40.677328,-73.940173,20150929
NY000000000054925269,40.6769274,-73.9549479,20150928
NY000000000054951154,40.67732,-73.939874,20150922
NY000000000054930243,40.6740429,-73.9570832,20150922
NY000000000054922068,40.67162,-73.960871,20150918
NY000000000050593621,40.674042,-73.938458,20150916
NY000000000054907333,40.67799,-73.952572,20150915
NY000000000054888363,40.671015,-73.951688,20150910
NY000000000054886709,40.6649,-73.951733,20150910
NY000000000054892825,40.6768893,-73.9552235,20150909
NY000000000054896219,40.677617,-73.958512,20150909
NY000000000054892692,40.677305,-73.939582,20150904
NY000000000054947300,40.674334,-73.945947,20150903
NY000000000054899831,40.6764194,-73.9515264,20150903
NY000000000054876410,40.676153,-73.9626853,20150827
NY000000000054873449,40.6785726,-73.9632108,20150825
NY000000000054873210,40.675577,-73.947486,20150824
NY000000000054867950,40.6731147,-73.9532719,20150818
NY000000000054865383,40.675407,-73.9279947,20150818
NY000000000054888856,40.674487,-73.948079,20150817
NY000000000054879561,40.6690281,-73.9501897,20150813
NY000000000054880455,40.6757846,-73.9611126,20150812
NY000000000054878913,40.67112,-73.935178,20150811
NY000000000054852878,40.672849,-73.958541,20150807
NY000000000022840190,40.670756,-73.945175,20150807
NY000000000054880274,40.6781889,-73.954911,20150806
NY000000000054852420,40.664611,-73.957763,20150805
NY000000000054879095,40.668222,-73.955228,20150805
NY000000000054880282,40.673842,-73.956211,20150731
NY000000000054850126,40.6807095,-73.9656819,20150731
NY000000000054842098,40.672942,-73.958989,20150729
NY000000000054838953,40.668169,-73.953762,20150728
NY000000000054833401,40.67467,-73.938948,20150728
NY000000000054838732,40.673268,-73.926757,20150727
NY000000000054829548,40.671362,-73.933893,20150723
NY000000000054832366,40.6799973,-73.9657498,20150723
NY000000000054840065,40.669571,-73.954821,20150716
NY000000000054824130,40.6737098,-73.9530696,20150708
NY000000000054821478,40.66843,-73.939082,20150707
NY000000000054812771,40.6781889,-73.954911,20150706
NY000000000054808688,40.673739,-73.959671,20150630
NY000000000054803027,40.67183,-73.941792,20150625
NY000000000054799982,40.675803,-73.938485,20150624
NY000000000054803418,40.67233,-73.960527,20150619
NY000000000054784635,40.6759568,-73.9232836,20150615
NY000000000054784243,40.67049,-73.959953,20150610
NY000000000054784237,40.671167,-73.958741,20150609
NY000000000054784571,40.672308,-73.95831,20150609
NY000000000054782631,40.67467,-73.938948,20150608
NY000000000054777894,40.6649986,-73.9583001,20150603
NY000000000054751213,40.673419,-73.960849,20150511
NY000000000054741619,40.6736739,-73.9582066,20150501
NY000000000054736576,40.672726,-73.938792,20150425
NY000000000037882720,40.669079,-73.922067,20150425
NY000000000054728938,40.665379,-73.950487,20150424
NY000000000054727108,40.674853,-73.937621,20150422
NY000000000054735631,40.674156,-73.944843,20150417
NY000000000054725438,40.6758673,-73.9529275,20150417
NY000000000054719669,40.67483,-73.954396,20150415
NY000000000051150634,40.673372,-73.953064,20150415
NY000000000050945765,40.67103,-73.93616,20150403
NY000000000054713466,40.668982,-73.924639,20150402
NY000000000054711455,40.672743,-73.942043,20150401
NY000000000054706866,40.678123,-73.959442,20150331
NY000000000054706246,40.669385,-73.932354,20150325
NY000000000054706116,40.669567,-73.936074,20150325
NY000000000054705803,40.6704,-73.946505,20150325
NY000000000054699100,40.677396,-73.949139,20150324
NY000000000054686044,40.675754,-73.947784,20150306
NY000000000054682128,40.675617,-73.962328,20150304
NY000000000054679841,40.669636,-73.925156,20150303
NY000000000054674045,40.66794,-73.961201,20150224
NY000000000054671038,40.673468,-73.946246,20150220
NY000000000054670354,40.677182,-73.951709,20150220
NY000000000054664679,40.6691414,-73.9503329,20150211
NY000000000054662194,40.669904,-73.923651,20150210
NY000000000054661022,40.674584,-73.962387,20150209
NY000000000054660286,40.676021,-73.9231918,20150203
NY000000000054648282,40.663888,-73.934049,20150122
NY000000000054645554,40.6643707,-73.9432839,20150120
NY000000000037415673,40.665079,-73.93387,20150113
NY000000000054632683,40.672573,-73.931073,20150108
NY000000000054622556,40.674584,-73.962387,20141218
NY000000000054616611,40.670887,-73.931642,20141215
NY000000000054609880,40.677046,-73.949196,20141208
NY000000000054612163,40.672373,-73.956012,20141203
NY000000000054596422,40.669567,-73.936074,20141119
NY000000000054585994,40.677917,-73.950218,20141118
NY000000000054583517,40.676754,-73.961525,20141117
NY000000000054616192,40.671822,-73.950976,20141112
NY000000000054613328,40.675936,-73.954557,20141107
NY000000000054587333,40.6731288,-73.9539147,20141107
NY000000000020399791,40.672849,-73.958541,20141104
