id,lat,lon,app_date
NY000000000036563415,40.6081751,-74.0812892,19570101
NY000000000036564430,40.8595302,-73.8533696,19570101
NY000000000036522517,40.5967966,-73.7473714,19570101
NY000000000036564760,40.6903806,-73.7832168,19570101
NY000000000036563319,40.676273,-73.968223,19600101
NY000000000036707556,40.5758119,-73.9668859,19600101
NY000000000037934998,40.7672521,-73.9601827,19650101
NY000000000036579637,40.676383,-73.743741,19660101
NY000000000036578598,40.696681,-73.792162,19690101
NY000000000037090047,40.6537977,-73.949116,19690101
NY000000000036576500,40.7743555,-73.9564179,19720101
NY000000000036587350,40.6402527,-73.9575883,19730101
NY000000000036592750,40.7459958,-73.7316999,19730101
NY000000000036599630,40.5943219,-73.7520543,19740101
NY000000000036129625,40.672098,-73.770478,19740101
NY000000000036597640,40.710029,-73.798893,19750101
NY000000000036605457,40.670222,-73.737984,19760101
NY000000000036551838,40.666388,-73.941325,19760101
NY000000000036545936,40.669725,-73.8476242,19770101
NY000000000036572637,40.7373262,-73.9785367,19770101
NY000000000037003161,40.698022,-73.730813,19770101
NY000000000036571669,40.680146,-73.7315,19770101
NY000000000036551470,40.681507,-73.777588,19770101
NY000000000037001939,40.596137,-73.739244,19770101
NY000000000037584649,40.8246746,-73.9145501,19780101
NY000000000037025538,40.6747939,-73.9375032,19780101
NY000000000036580532,40.5872151,-73.8023329,19780101
NY000000000036583458,40.668133,-73.754794,19780101
NY000000000036605373,40.6202227,-74.085313,19780101
NY000000000036424717,40.6746699,-73.9389479,19790101
NY000000000036667789,40.5915199,-73.7948162,19790101
NY000000000037548530,40.7151704,-74.0116009,19790101
NY000000000036627957,40.6455777,-73.9439843,19790101
NY000000000037230103,40.7185039,-73.9778433,19790101
NY000000000036561537,40.700428,-73.885613,19790101
NY000000000036769334,40.6788691,-73.9254192,19800101
NY000000000036770044,40.6765411,-73.776366,19800101
NY000000000037007681,40.7100018,-73.7594734,19800101
NY000000000036683613,40.8800687,-73.8364386,19800101
NY000000000036777054,40.8786721,-73.9147998,19800101
NY000000000036778578,40.676204,-73.8125139,19800101
NY000000000036780501,40.672098,-73.770478,19800101
NY000000000036755023,40.6729427,-73.9377206,19800101
NY000000000036404197,40.7052032,-73.7989627,19800101
NY000000000036867113,40.677025,-73.948363,19800101
NY000000000037008215,40.6707341,-73.947945,19800101
NY000000000037220102,40.795369,-73.9332037,19810101
NY000000000036827455,40.7807148,-73.9539377,19810101
NY000000000036791644,40.7116987,-73.9981364,19810101
NY000000000036992898,40.727472,-73.8046789,19810101
NY000000000036857332,40.660693,-73.7587889,19820101
NY000000000036499051,40.680036,-73.780875,19820101
NY000000000034509001,40.8275222,-73.8811466,19820101
NY000000000037112071,40.8183795,-73.9385768,19820101
NY000000000036872388,40.670344,-73.771195,19820101
NY000000000037166406,40.597032,-73.762095,19820101
NY000000000036898188,40.693329,-73.74946,19820101
NY000000000036506785,40.829969,-73.9375713,19820101
NY000000000036849154,40.5963926,-73.7508298,19820101
NY000000000037959033,40.8000619,-73.9338352,19820101
NY000000000036514471,40.703151,-73.832986,19830101
